po_id,po_line_id,vendor_id,category_id,region_id,order_date,ordered_amount,currency
PO01368,POL3,V033 ,cat06,LATAM,2024-11-23,25588.16,usd
PO01369,POL3,V026,CAT10, APAC,2024-10-06,71728.12, USD
PO01370,POL3,V075,CAT01 ,APAC,2024-09-01,13096.29,
PO01371,POL3, V279,CAT07,LATAM ,2024-01-27,16875.97,
PO01372, POL2,v263, CAT09,NA,2023-05-27,1555.93,
PO01373,POL1,V064, CAT01,emea,2023-11-12,57487.04,USD
PO01374, POL1,v045,CAT07,APAC,2024-12-12,23298.72, USD
PO01375,POL1,v357,cat09,NA,2024-04-29,24553.42, USD
PO01376,pol1,V334,CAT02 ,LATAM,2024-03-13,73646.17,
PO01377,POL3,v246,CAT02,APAC ,2024-02-22,23967.08,usd
PO01378,POL1,V270,cat05,LATAM ,2024-11-29,76564.41,usd
PO01379,pol2,V429,cat08,EMEA,2023-11-20,83259.22, USD
PO01380, POL1,v130,CAT08,EMEA ,2024-12-25,16608.66,USD
PO01381,pol3,V458,CAT10,LATAM ,2024-08-27,10379.4, USD
PO01382,pol2,V230,CAT04,EMEA,2023-01-08,89674.88,USD
PO01383,POL3 ,V162,CAT03, EMEA,2023-12-13,86792.63,usd
PO01384,pol3,V070,cat07,APAC ,2023-07-25,2315.93,usd
PO01385,POL1,V057,cat02,na,2023-10-01,33335.18,
PO01386,pol3,v210,cat06,LATAM,2024-09-01,49928.29, USD
PO01387,POL2,V183,CAT10,EMEA,2024-10-28,4436.69,
PO01388,POL3,V284,CAT03,,2024-05-07,15597.35, USD
PO01389,pol2,V053,CAT05,APAC ,2023-12-31,94608.1,
PO01390,POL2, V222,CAT01,NA ,2024-03-25,66059.32,USD
PO01391,POL3,V324,CAT10 ,EMEA,2023-09-15,88942.27,USD
PO01392,POL2,V491 ,CAT05,EMEA,2023-10-25,34242.17, USD
PO01393,POL3,V209,CAT09,LATAM,2023-12-02,53281.31,
PO01394,POL2 ,V209,CAT10,EMEA,2023-03-20,73833.41,USD
PO01395,pol3,V087 , CAT05,LATAM,2023-02-26,22886.14,USD
PO01396,POL1,V427,CAT07 ,NA,2023-04-21,62888.5,usd
PO01397,pol2,V092,CAT09,LATAM,2024-10-08,43975.56,usd
PO01398,POL1,V213,CAT09,apac,2024-11-22,73546.98, USD
PO01399,pol1, V157,CAT07,apac,2024-01-01,73921.12,USD
PO01400,POL1,V250,CAT09,NA,2024-08-06,67682.11,
PO01401,POL3,V037,CAT07,APAC,2024-07-25,8469.32,
PO01402, POL3,V457,CAT05,apac,2023-09-15,52359.31,
PO01403,pol2,V354,CAT04, EMEA,2023-12-15,5907.54, USD
PO01404,POL2,V298,CAT10,LATAM,2024-01-05,36202.01,usd
PO01405,POL3, V201,CAT05 ,LATAM ,2023-12-23,50134.16,usd
PO01406,POL2,,cat08,LATAM,2023-09-15,51706.41, USD
PO01407,POL1 ,V107,CAT01 , LATAM,2023-12-09,29094.28,USD
PO01408,POL3,v256,CAT05,APAC,2024-02-29,14312.17,usd
PO01409, POL2,V179,cat03,apac,2023-05-20,96057.73, USD
PO01410,POL1,v357,CAT02 ,APAC,2023-08-08,87802.73,
PO01411,pol2,V114,CAT05,NA,2023-06-29,8715.01,
PO01412,POL2,V100,CAT03 ,NA,2023-03-13,65796.87,
PO01413,POL1 ,V411,CAT01,NA,2024-04-11,,
PO01414, POL2,V241,CAT10,apac,2024-08-06,80625.65,USD
PO01415,POL1,V169,CAT05,apac,2023-04-11,17254.87, USD
PO01416,POL1 ,V387 , CAT04,APAC ,2023-10-09,17889.04,usd
PO01417, POL2,V353,CAT09,LATAM,2024-12-09,35066.43,
PO01418,pol1, V125,CAT04,APAC,2024-11-22,34228.98,
PO01419,POL2,V308 ,CAT10, LATAM,2023-01-14,54714.49,usd
PO01420,POL2,V191 ,CAT01,EMEA,2023-04-17,52225.33,USD
PO01421, POL3,V258,cat06,EMEA,2024-06-15,,
PO01422,POL3,V216,CAT08, LATAM,2024-10-24,56675.64,USD
PO01423,POL3,V445,CAT08,APAC ,2024-01-30,29364.29, USD
PO01424,POL2,V470,CAT04,LATAM,2023-09-21,89724.1,
PO01425,POL1,v426,CAT10,EMEA,2023-07-14,24072.35, USD
PO01426,POL3,V436,CAT10 ,NA,2023-12-20,27144.07,usd
PO01427,POL1, V112,cat07, EMEA,2024-04-25,23570.53,
PO01428,POL3,V075,cat10, LATAM,2023-03-18,26172.36,
PO01429,POL1 ,V493,CAT05,EMEA,2024-02-21,1424.39,usd
PO01430,POL1,V225,CAT07, APAC,2023-03-19,37762.34, USD
PO01431,pol2,V427,CAT08,NA,2024-05-25,73216.98, USD
PO01432, POL3,V095,cat09,NA,2023-01-16,66879.25, USD
PO01433,POL3,V323,CAT07,LATAM,2023-05-29,69359.88,usd
PO01434, POL1,V131,cat09,EMEA,2024-09-06,53081.23,
PO01435,POL2,V216,CAT04,LATAM,2024-04-28,40200.72,USD
PO01436,POL1, V420,CAT09,APAC,2023-07-03,,USD
PO01437,POL2,V362,CAT09,emea,2024-05-26,6849.15, USD
PO01438,POL1 ,V020,CAT04,NA,2023-05-23,74517.21,USD
PO01439,POL3 ,V203,CAT07,APAC ,2023-02-26,70331.22,usd
PO01440, POL3,V134,CAT10 , EMEA,2023-05-17,43006.48,USD
PO01441, POL3,V423,cat01,LATAM,2024-08-09,21896.93,USD
PO01442,pol1, V285,CAT07,NA,2023-09-21,88568.66,USD
PO01443,POL2, V049,cat05,EMEA,2024-01-03,49510.91, USD
PO01444,POL3 , V398, CAT01,apac,2023-12-15,79059.84, USD
PO01445,POL1,V005,CAT07, APAC,2024-11-29,4446.93,USD
PO01446,POL1,V241,CAT04, APAC,2023-10-23,72310.86,
PO01447,POL1 ,V339, CAT06,EMEA,2024-03-20,43608.11,usd
PO01448, POL2,V491,cat02, EMEA,2024-08-13,43094.39, USD
PO01449,POL2,V301,CAT03,EMEA,2024-04-25,25681.34,USD
PO01450,POL1,V157,CAT01,LATAM,2023-06-26,58491.52, USD
PO01451,POL1, V297,CAT03,emea,2024-03-17,47132.37, USD
PO01452,POL3,V323,CAT04,APAC ,2023-03-31,94358.4, USD
PO01453,POL3 ,V017,CAT03,NA,2023-09-28,36199.03,USD
PO01454,POL2, V313,CAT10,na,2023-05-26,39232.7,usd
PO01455,POL3 ,v360,cat06, NA,2023-10-03,3632.34,usd
PO01456,POL3 , V326,CAT06, NA,2023-11-12,25453.93, USD
PO01457,POL1,V169,cat06,LATAM,2024-06-16,52153.93,usd
PO01458,POL3,v474,CAT10,APAC,2023-08-05,97770.85,usd
PO01459, POL2, V261,CAT01,EMEA ,2024-09-24,5118.07,
PO01460,POL3,v111, CAT03,APAC,2023-09-19,2769.36, USD
PO01461,POL3 ,v099,CAT02 ,APAC,2023-04-13,57380.97,usd
PO01462, POL3, V015,CAT03,APAC,2024-04-08,17268.17,usd
PO01463,POL2, V062,CAT05,latam,2024-01-08,75665.07,USD
PO01464,POL2,V362,CAT06 ,LATAM,2024-05-21,91820.25,
PO01465,POL3,V362 ,CAT09,EMEA,2023-06-14,67036.61, USD
PO01466,POL3,V068,CAT03,APAC,2023-08-10,,USD
PO01467,POL3,V088 ,CAT07,NA ,2023-02-21,39126.41,
PO01468, POL2,V049,CAT03,NA ,2024-07-23,32532.8,USD
PO01469,,V451, CAT10,EMEA ,2024-09-20,53433.47, USD
PO01470, POL3,V118,CAT04,emea,2024-02-08,16854.76,USD
PO01471,POL2, V211,CAT06,emea,2023-03-10,40455.59,
PO01472,POL1,v095, CAT10, NA,2024-11-29,29776.18, USD
PO01473,POL2,V161,CAT01 ,NA,2023-05-23,13758.43,USD
PO01474,POL2,V049,cat05,LATAM,2024-10-18,44306.58, USD
PO01475,pol3,V333 ,CAT07,emea,2024-02-26,24482.05,USD
PO01476,POL2,V138,CAT07,NA ,2024-08-24,41687.25,
PO01477, POL2,V498,CAT03, EMEA,2023-10-17,52612.73,usd
PO01478,POL3,V139,cat06,APAC,2023-10-09,28754.83,usd
PO01479,POL3,V016 , CAT05,EMEA,2024-01-28,97325.93, USD
PO01480,POL3,V126,CAT02,NA ,2023-12-23,65715.73, USD
PO01481,POL1 ,V189,CAT08,apac,2024-01-06,86234.23,usd
PO01482,POL3,V158 ,CAT03 ,APAC,2023-04-05,85436.1,
PO01483,POL3,V360,CAT03,NA,2024-04-21,21177.26, USD
PO01484, POL2,V061,CAT07 ,latam,2023-08-10,24954.8,usd
PO01485,POL1,V219 ,CAT05, NA,2024-04-28,46936.46,usd
PO01486,POL1 ,V214,CAT03,LATAM,2023-05-18,61139.56,USD
PO01487,POL2,V314 ,CAT01,LATAM,2023-09-13,96761.19, USD
PO01488,POL2,V053 ,cat09, EMEA,2023-10-19,37143.08,usd
PO01489, POL1,V099,cat08, LATAM,2023-05-18,55144.89,USD
PO01490,POL2, V362,CAT05,NA,2024-11-21,32882.01,
PO01491,pol2,V240 ,CAT02,NA,2023-08-27,74890.92,USD
PO01492,POL3,V426 ,CAT09,EMEA,2024-06-03,32523.56,USD
PO01493,POL2,V430,CAT09,NA,2023-05-31,81343.08,usd
PO01494,pol2,V351,CAT05,LATAM,2023-07-27,89353.13,USD
PO01495,pol3, V261,CAT06 ,NA,2024-07-12,57642.56, USD
PO01496,POL3,V198,CAT05 ,NA ,2024-09-18,38495.83,usd
PO01497, POL1,V462,CAT07,na,2023-06-08,1132.74,USD
PO01498, POL2,V014 ,CAT07,APAC ,2023-12-08,28005.81,USD
PO01499,POL3,V197 ,CAT01, LATAM,2024-02-23,51968.17,
PO01500,pol1,V093, CAT02,latam,2023-12-16,31243.78, USD
PO01501, POL2, V090,CAT09,APAC ,2024-07-20,70910.56,usd
PO01502,POL3,V124,CAT08,APAC,2023-09-16,21397.85,USD
PO01503,POL3,V196,CAT02,APAC,2024-03-18,16523.74,usd
PO01504,POL1 ,V480,cat05, NA,2024-01-25,42937.09,USD
PO01505,POL1,V089,CAT05,APAC,2023-07-22,96077.64, USD
PO01506,POL2 ,V178,CAT06,NA,2024-05-08,11078.91, USD
PO01507,POL2,V197 , CAT09,na,2024-12-24,68564.51,
PO01508,POL1,V048,CAT05 ,NA,2024-02-21,56254.25,USD
PO01509,POL2 ,V422,cat06,APAC,2024-12-18,96948.5,usd
PO01510,POL2,V099,CAT06,NA,2024-05-27,46704.65, USD
PO01511,POL3, V428,CAT07, APAC,2023-06-07,91243.53, USD
PO01512,POL3, V402,CAT07,EMEA,2024-06-24,99258.74, USD
PO01513,POL1,V144,cat06, EMEA,2024-04-28,80017.24,
PO01514,POL2 ,v077, CAT04,LATAM,2023-10-08,41599.73,USD
PO01515,POL2,V218,CAT06,LATAM,2024-10-23,10628.12, USD
PO01516, POL3,v382,CAT04,LATAM,2023-06-07,61865.41, USD
PO01517,POL3,V098 , CAT05, LATAM,2024-10-17,83804.26,usd
PO01518, POL2,V346,CAT10 ,latam,2023-11-19,40019.24, USD
PO01519,POL3,V118 ,CAT03,APAC,2024-09-18,60375.43,USD
PO01520,pol3,V107,CAT06,LATAM,2023-10-14,15109.83,
PO01521,pol2,V481, CAT01,emea,2023-07-23,1569.59,
PO01522,POL2,V196,CAT04 ,NA ,2024-05-06,10643.12, USD
PO01523,POL2,V131,CAT01,latam,2023-09-09,80721.06,USD
PO01524,POL1,V223 ,CAT08,APAC,2024-01-14,64150.68,USD
PO01525,POL1,V416 ,CAT06,NA,2024-08-04,62411.9, USD
PO01526,POL3, V128, CAT01,EMEA,2024-10-14,28934.4, USD
PO01527,POL1, V197,CAT05, EMEA,2023-04-30,79048.66,
PO01528,POL1,V284,CAT04,apac,2024-06-28,10128.25,USD
PO01529,POL3,V231 ,cat10,EMEA,2023-03-07,3285.74,
PO01530,pol3,V421,CAT03 ,LATAM,2023-12-25,10032.94,
PO01531,POL3,V442,CAT06 ,EMEA,2024-06-02,32548.73, USD
PO01532, POL3,V437,CAT06,NA,2023-01-02,89053.0,
PO01533, POL1,V414 ,CAT07,APAC,2024-05-28,79127.95,usd
PO01534,POL1,v312,CAT05 , EMEA,2023-09-18,42067.79, USD
PO01535,POL3,V432,CAT07,APAC ,2024-08-26,31738.74,usd
PO01536,pol3,V128, CAT08,EMEA,2024-12-03,56093.59,usd
PO01537,,v464,CAT04,APAC ,2024-11-24,20284.43, USD
PO01538, POL1,V146 , CAT10, APAC,2024-10-10,2995.8,usd
PO01539,POL2,V308,CAT02,EMEA ,2024-08-27,19466.0,usd
PO01540,POL2,V241,CAT06,apac,2023-10-09,59054.12,usd
PO01541,POL1,V133,CAT09,LATAM,2024-05-17,3949.81, USD
PO01542, POL1,V282,CAT08,EMEA,2024-03-12,27612.76,USD
PO01543, POL2,V020,CAT03,emea,2024-10-05,54118.47,USD
PO01544,POL2, V302,CAT01,APAC,2024-01-28,12596.52,USD
PO01545,POL1 ,v282,CAT06, NA,2024-10-04,85769.38,USD
PO01546,POL1,V109 ,cat09,NA,2023-06-15,94719.1, USD
PO01547,POL2 ,V379,CAT09,APAC,2024-05-09,77798.17,
PO01548,POL1 ,V206,CAT02, APAC,2023-08-19,89516.86,usd
PO01549,POL2,v493,CAT07,APAC,2024-07-10,74927.06,
PO01550, POL1,V302,CAT10,APAC,2024-04-21,44965.39,
PO01551,pol3,v133,CAT09, EMEA,2023-05-14,74476.62,USD
PO01552,pol3,V359,CAT01,NA,2023-09-26,20215.48, USD
PO01553,POL1 ,V437,cat05, LATAM,2024-07-17,8139.37, USD
PO01554,POL2,V447,CAT03,APAC,2024-07-09,96369.27,
PO01555,POL2,V222,CAT07,LATAM ,2024-02-21,63567.73,
PO01556,POL1,v434,cat04,NA,2023-07-15,81835.5,usd
PO01557,POL2,V465,CAT02,APAC,2023-11-24,23405.62,usd
PO01558,POL3,V494,CAT09,APAC,2024-11-14,24765.15,USD
PO01559, POL3,V269,CAT08,APAC,2024-08-26,98885.03,
PO01560,pol2,V478,CAT10,LATAM,2023-06-01,4482.23,
PO01561,POL1,V173,CAT03 ,APAC ,2023-07-05,73453.13,
PO01562, POL1,V184,cat03,APAC,2023-04-25,69938.06,USD
PO01563, POL2,V167 ,cat10,APAC,2024-02-23,32363.89, USD
PO01564,pol1,V040,CAT05,NA,2024-08-13,44033.21,USD
PO01565,POL3,V217,CAT07,NA,2023-08-21,82467.45, USD
PO01566,POL2,V050,cat05,EMEA ,2023-08-18,97063.53,USD
PO01567, POL2,V150,CAT04,APAC,2024-05-20,50987.85,
PO01568,pol1,V350 ,CAT03,emea,2024-01-04,32375.6,usd
PO01569,POL2,V356 ,CAT05,NA,2024-11-11,13855.03,
PO01570,POL3 ,v313,cat05,EMEA,2024-10-15,3327.97,usd
PO01571,POL3,V295,CAT04,APAC,2023-07-12,45699.11,usd
PO01572, POL3,V453 ,CAT08,LATAM,2024-02-20,41202.8,usd
PO01573,POL3,V166,CAT10,LATAM,2023-03-26,33498.66, USD
PO01574,POL2,v331,CAT02, NA,2023-09-30,27536.7, USD
PO01575,POL1,V210,cat04,LATAM,2023-07-28,25120.17,usd
PO01576,pol3,v405,CAT03,APAC ,2023-06-25,91502.49,usd
PO01577,POL1, V176,CAT02,APAC ,2024-02-06,71952.99,USD
PO01578,POL2 ,V423 ,cat05,LATAM,2024-09-07,23447.85, USD
PO01579,POL3,V462,CAT02,APAC ,2024-09-17,54788.58,USD
PO01580, POL3,V223,cat07,LATAM,2024-01-15,89696.79,USD
PO01581,POL3 , V360,CAT05,NA,2023-08-12,98599.81,
PO01582,POL1,v461, CAT08, NA,2024-04-25,3781.62,
PO01583,POL2,V064,CAT06 ,NA,2024-03-08,55676.59,
PO01584,POL1,V433,CAT07, EMEA,2024-06-08,84656.03,usd
PO01585,POL3, V442,CAT01,LATAM ,2024-07-06,68403.48,USD
PO01586,POL3,V276,CAT04,LATAM,2024-12-02,,usd
PO01587,POL3, V252,CAT02,APAC,2023-06-07,79212.07,USD
PO01588,POL2,V387,CAT09,EMEA,2023-10-26,22928.0, USD
PO01589,POL3,V155,CAT06,NA,2023-02-25,85150.33,usd
PO01590,POL1,V037,cat01,APAC,2024-09-17,23793.67,
PO01591,POL3,V388,CAT05,emea,2024-12-01,85332.06,usd
PO01592,pol2,V148,CAT07,emea,2023-04-01,24729.97, USD
PO01593, POL3,V384,CAT05,NA,2024-09-09,59689.61,
PO01594,POL3,v445,CAT09,NA ,2023-09-30,45597.97,usd
PO01595, POL2,V101 ,CAT05,APAC ,2024-10-04,20685.55,
PO01596,POL2,,cat04,NA,2023-04-30,, USD
PO01597,POL1,V044,CAT03,latam,2023-06-23,38144.1,
PO01598,POL3,v436,CAT05,latam,2023-06-16,51755.05, USD
PO01599,POL3,V282,cat05,latam,2024-08-19,98517.45,
PO01600,pol3,V171,CAT02,APAC,2023-11-27,29478.99,
PO01601,pol2,V313,cat07,LATAM,2023-10-21,26427.74,usd
PO01602, POL3,V389,cat04,NA,2024-04-09,21418.73, USD
PO01603,POL1,V441,CAT09,apac,2023-01-22,76782.2,USD
PO01604,POL3,v463,CAT03,EMEA,2023-09-06,21561.0,usd
PO01605,pol2,V180,CAT09,na,2023-09-20,48837.44,USD
PO01606,POL1, V244,CAT08,EMEA,2024-10-06,12945.63,USD
PO01607,POL3, V199,CAT01 ,na,2024-07-18,72712.54,usd
PO01608,POL3,V027,CAT08,apac,2024-09-11,86882.55, USD
PO01609,POL3,V217 ,CAT09,latam,2024-09-14,6062.98,USD
PO01610,POL1,V349,cat02,APAC,2024-12-30,91846.32, USD
PO01611,POL1,V305,CAT01,NA,2023-07-16,67332.14,USD
PO01612,POL2,V400,CAT07,LATAM,2023-03-31,37109.04,
PO01613,POL1, V379,CAT07,LATAM,2024-08-24,14832.6,usd
PO01614,POL3 ,V054,CAT06 ,APAC ,2023-07-09,71407.1, USD
PO01615,pol3, V494, CAT08,EMEA ,2024-02-14,53247.32,usd
PO01616,POL1,v190,cat04,NA,2024-12-11,96105.53,usd
PO01617,POL3,V046,CAT06, EMEA,2023-11-13,84445.17,
PO01618,pol2,v381,CAT05,LATAM,2024-09-23,17027.22,USD
PO01619,POL2,V452,CAT02,NA,2024-09-08,22727.58, USD
PO01620,POL2,V454 ,CAT10, APAC,2023-06-19,11917.19,usd
PO01621, POL1,v444,CAT10,EMEA,2024-07-20,72281.65,usd
PO01622,pol1,V454,cat04,NA ,2024-08-09,1884.27,USD
PO01623,POL3,v212,CAT09,NA,2024-05-31,64114.18,USD
PO01624,POL2,v126, CAT07,emea,2023-06-14,18625.95, USD
PO01625,POL3,V276,CAT01 ,LATAM ,2023-04-02,36277.93,
PO01626,pol1,V261, CAT06,LATAM,2024-04-10,18602.14,
PO01627, POL1,v469,CAT05,LATAM,2023-09-15,43450.25,USD
PO01628,POL1,V417,CAT05, EMEA,2023-10-20,52145.92,usd
PO01629,POL3,V254,cat03,LATAM,2024-09-26,57282.02,
PO01630,POL2,V192, CAT01,LATAM,2023-09-29,40842.14,USD
PO01631,POL3 ,V147 ,cat07,LATAM,2024-01-02,60827.62,usd
PO01632,pol2,V430 ,cat06, EMEA,2024-09-17,64847.18,usd
PO01633,POL1,V071,CAT06,APAC,2024-10-20,49945.07,USD
PO01634,POL1,v098,CAT10 , LATAM,2024-06-04,55432.62, USD
PO01635,POL1,V404, CAT02,NA,2024-02-10,83418.55, USD
PO01636,POL3,,CAT09,APAC,2024-05-09,20738.24,USD
PO01637,POL1,v402,CAT02,LATAM,2023-08-09,66824.79,
PO01638,POL1,v239,CAT03,,2024-08-09,61025.52,
PO01639,POL1,,CAT04,na,2023-05-09,6826.77, USD
PO01640, POL3,,CAT06,,2023-04-10,95597.66,
PO01641,pol1,V246 , CAT08,APAC,2023-04-20,81856.31, USD
PO01642,POL1,v042,CAT07, APAC,2023-05-24,2102.33,
PO01643,POL2,V180,CAT04,NA,2023-04-23,14851.8,USD
PO01644,POL1 ,v039,CAT01,EMEA,2024-08-09,64346.4,usd
PO01645,POL2,V393,CAT05,LATAM,2024-02-05,51159.18,usd
PO01646,POL2,V107,CAT01,NA,2023-03-10,54819.32,USD
PO01647,pol3,V030,CAT09,APAC,2024-06-17,52544.97,
PO01648,pol2,,CAT02,APAC ,2024-04-22,35221.69,usd
PO01649,POL3 ,V143,CAT06 ,APAC,2023-07-11,39836.92,usd
PO01650,POL3,V210 , CAT05, APAC,2023-02-01,66619.06,usd
PO01651,POL1 , V372,CAT01 ,EMEA,2023-03-03,41532.61,usd
PO01652,POL3,V382 , CAT08,LATAM,2023-03-16,76812.73,USD
PO01653,POL1,V176,cat02, APAC,2023-01-14,86858.41,usd
PO01654, POL3,v171,CAT02,EMEA,2023-05-21,25750.15,usd
PO01655,POL3, V188,CAT02,EMEA,2024-09-05,, USD
PO01656,pol2,V468,CAT02,LATAM,2023-07-09,25397.21, USD
PO01657, POL3,v067,cat08,NA,2024-04-23,52402.44,usd
PO01658,POL1,V017, CAT04, NA,2023-04-23,5309.93,USD
PO01659,POL1,V391,cat02,apac,2024-07-05,78890.94,USD
PO01660,POL2,V134,CAT08,NA,2023-05-21,51894.71,USD
PO01661,POL2,V293,CAT08,LATAM ,2023-05-17,74400.76,
PO01662,POL1 ,V031,cat08, LATAM,2024-12-05,95886.16,
PO01663,POL3 ,V158,CAT09,LATAM,2024-09-25,, USD
PO01664,POL1,v341,CAT07,APAC ,2023-01-15,55436.01,USD
PO01665, POL3,V040,cat05, EMEA,2024-08-17,24965.33,
PO01666,POL3,V392,CAT04,LATAM,2023-11-08,29890.01, USD
PO01667, POL1,V303,CAT05,APAC,2023-09-28,90224.93,USD
PO01668, POL1,V161,cat06,EMEA,2024-01-26,29237.91, USD
PO01669,POL1,V281 ,CAT05 ,APAC,2024-05-18,59588.56,
PO01670,pol2,v258,cat03,EMEA,2023-12-19,34940.47,usd
PO01671,POL3,v404,CAT07,EMEA,2023-01-23,89104.54, USD
PO01672,POL3 ,V219,cat10,LATAM,2024-05-13,71380.71,usd
PO01673,POL3 ,v157, CAT08,na,2024-01-11,37942.87, USD
PO01674,POL1,V473,cat10,NA,2023-01-30,82457.42, USD
PO01675,POL1,V392,CAT07,LATAM,2023-10-03,35801.35,USD
PO01676, POL3,V250 ,CAT03,LATAM,2024-02-18,10661.51,
PO01677, POL2,V369,CAT04,APAC,2023-03-15,90746.69,
PO01678,POL2,V211,CAT01,LATAM ,2024-12-27,75305.06,usd
PO01679,pol2,v440,CAT01 ,LATAM,2023-05-18,82565.48,USD
PO01680,POL1,V281,CAT01, NA,2024-11-21,62311.66,usd
PO01681,POL1,V315 ,CAT02,EMEA ,2023-05-09,66862.97, USD
PO01682,POL2,v365,cat02,APAC,2023-09-16,38112.76,USD
PO01683, POL1,V176,CAT04,APAC,2024-05-19,7936.21, USD
PO01684,POL3,V192,cat05, EMEA,2023-04-22,60610.85,usd
PO01685,POL2,V317,CAT03,NA,2023-10-14,49813.21, USD
PO01686, POL1,V085,CAT07, APAC,2023-03-25,52593.91,
PO01687,POL1, V119,CAT06,LATAM,2023-03-21,75362.58,usd
PO01688,POL1,v295,CAT10 ,LATAM ,2024-02-15,,usd
PO01689,POL1,V217,CAT04,APAC,2024-05-21,93279.65, USD
PO01690,POL1,V009,CAT09,EMEA,2023-07-29,71692.39,
PO01691, POL1,V247,CAT07,latam,2024-09-19,89633.92, USD
PO01692,POL2, V274,CAT10,apac,2024-10-07,93709.89,usd
PO01693,POL2 ,V035 ,CAT01,APAC ,2024-12-07,51197.25,usd
PO01694,POL2,V035,CAT09,na,2024-03-13,3692.09,
PO01695,POL2,V273,CAT07,NA,2024-12-31,38370.84,
PO01696,POL3,v158,CAT04,EMEA,2023-11-10,43718.76, USD
PO01697, POL1,V445,CAT09, LATAM,2023-12-15,56496.99,USD
PO01698,pol1,V303 , CAT09,LATAM,2023-02-14,75551.82, USD
PO01699,POL3,V233, CAT05,EMEA,2024-02-10,98857.41, USD
PO01700, POL2,v174,cat07,NA ,2024-05-26,27644.52,usd
PO01701,POL1,V154,CAT09,APAC,2024-03-18,33338.03,USD
PO01702,POL1 ,V066 ,CAT08,NA,2023-03-24,57075.82, USD
PO01703,POL1,V311, CAT04,NA,2023-11-11,65326.15,USD
PO01704,POL3,V009,CAT05 ,apac,2024-02-20,28158.42,
PO01705,POL1,V448,cat02,APAC,2024-12-11,33842.75,
PO01706,POL2,v116,CAT07,LATAM,2023-04-23,8195.0, USD
PO01707,POL2,V331 ,CAT09 ,EMEA,2023-04-11,29590.03,
PO01708,pol1,V043,cat04,APAC,2024-04-10,31346.73,
PO01709,POL3 ,V350, CAT05,APAC,2024-04-18,12069.77,USD
PO01710, POL2,V209, CAT10,EMEA,2024-01-25,,USD
PO01711,POL2,V443 ,CAT07, LATAM,2024-08-07,78815.91,USD
PO01712,pol3, V049,CAT05,LATAM ,2024-01-23,61647.9,USD
PO01713,pol2,V471,CAT10,EMEA,2024-08-20,84140.0, USD
PO01714,POL3, V346,CAT03 ,apac,2023-08-04,4317.54,usd
PO01715, POL3, V182, CAT02,emea,2024-09-29,41062.13,USD
PO01716, POL1,v137,CAT09,EMEA,2023-03-24,39894.06, USD
PO01717,pol2,V396,CAT09 ,LATAM,2023-04-26,50897.09,
PO01718,POL2,V041,cat09,EMEA,2023-01-31,60110.14, USD
PO01719,POL2,V480, CAT03,LATAM,2024-09-17,, USD
PO01720,POL1 ,V187, CAT04, LATAM,2024-07-22,36861.89,USD
PO01721, POL2,V061, CAT06,APAC,2024-10-14,62777.34,usd
PO01722,POL3,V168,cat09,LATAM ,2024-12-20,9610.5,USD
PO01723,pol3,V414,CAT07,EMEA,2024-09-02,11385.17,
PO01724,POL2 ,V296,CAT05,NA,2024-12-09,29210.9,USD
PO01725,pol2,V454,CAT08,EMEA ,2024-07-11,4550.84, USD
PO01726, POL1,V470,cat05,emea,2023-07-20,74510.54,usd
PO01727,POL2 ,V193, CAT07,apac,2024-12-08,87985.28,
PO01728,POL1,V266,CAT03,NA,2024-10-04,16187.59,USD
PO01729,POL3,V057 ,CAT10,latam,2024-09-15,72939.68,USD
PO01730,POL2, V389,CAT06,NA,2024-04-09,44620.36,usd
PO01731,POL1,V276,CAT07,NA,2023-07-15,28379.1, USD
PO01732, POL3,V050 ,cat08, APAC,2024-08-04,52635.53,
PO01733,POL3 ,V273,CAT02,latam,2023-12-12,53953.59, USD
PO01734,POL3,V047,CAT03 ,EMEA ,2023-06-07,28147.48,usd
PO01735,POL2,V392,cat06,LATAM,2024-04-13,19186.02, USD
PO01736,POL1,V101,CAT01,EMEA,2023-08-11,68559.96,
PO01737,POL3 ,v420,CAT06,EMEA,2024-02-24,80169.85,usd
PO01738,POL1 ,V097,cat06,LATAM ,2024-05-07,86056.85,USD
PO01739,pol2, V311,CAT05,apac,2023-11-04,82431.39,
PO01740,POL2,V160,cat09, EMEA,2023-04-09,,
PO01741,POL3,V353 ,CAT07,APAC,2023-07-14,28718.04,USD
PO01742, POL3,V295,CAT08,apac,2023-02-16,1918.49,
PO01743,POL2,V124, CAT04,EMEA,2023-10-04,64092.66,
PO01744, POL3,V027,cat02,APAC,2024-01-02,38061.77, USD
PO01745,POL3,V473,CAT01,emea,2023-01-01,76875.42,USD
PO01746,pol2,v264,CAT04, LATAM,2023-09-25,35561.55, USD
PO01747,POL2 ,V464,CAT05,APAC,2024-04-10,87046.08,usd
PO01748,POL1,v045,CAT03 ,APAC ,2023-09-17,22273.8,USD
PO01749,pol2,V046,CAT03,APAC,2023-10-09,10477.69, USD
PO01750, POL3,V171 ,cat09,emea,2023-05-21,13711.6,
PO01751,POL3 ,V186,CAT01 ,NA ,2023-09-29,,USD
PO01752,, V488,cat04, EMEA,2023-07-14,74167.62, USD
PO01753,POL3 ,V020,CAT07 ,LATAM ,2024-06-21,17871.13,usd
PO01754,POL1,v158,CAT05, NA,2023-08-22,88399.36,
