invoice_id,invoice_line_id,po_id,vendor_id,invoice_date,invoice_amount,invoice_status
INV002783,INV1,PO07409 , V161,2024-10-09,35104.68,POSTED
INV002784,inv2,PO02232,V423,2024-08-01,3817.31,CANCELLED
INV002785,INV2,PO00267,V054,2023-08-04,87255.47,CANCELLED
INV002786,INV2,PO04595, V352,2024-12-03,36461.15,POSTED
INV002787,INV2,po02879,v115,2023-02-09,80551.93,CANCELLED
INV002788,INV1,po05857,V190,2024-10-20,22922.89,
INV002789, INV2,PO06299 ,V081,2024-06-20,52854.98,CANCELLED
INV002790,INV2,PO04104,V242 ,2023-03-23,45653.52,posted
INV002791,INV1 ,PO01413,V078 ,2023-01-14,9775.7,
INV002792,inv2,PO03882,v294,2023-08-02,39865.1,Cancelled
INV002793,INV1,PO02873,V092,2023-08-05,5814.71,Cancelled
INV002794,INV2,po07839,V474,2024-12-10,1039.24,Cancelled
INV002795,INV2,PO02112, V357,2024-01-03,53448.32,Cancelled
INV002796,inv2,po06351,V315,2024-02-27,7801.68,posted
INV002797,INV1,PO00668,V223,2023-08-05,80463.1,posted
INV002798,INV1,PO00326,V086,2024-04-23,,CANCELLED
INV002799,INV1,PO02139,v456,2024-06-10,47339.52,CANCELLED
INV002800,INV2,PO07047,V412 ,2024-07-26,94368.47,CANCELLED
INV002801,INV2, PO01392,V325,2023-02-27,3742.79,CANCELLED
INV002802,INV2 ,PO07831 ,V061,2024-10-24,85468.89,posted
INV002803,INV2,PO07333,V151,2023-09-24,81751.26,POSTED
INV002804, INV2, PO01168, V047,2024-04-26,47769.35,Cancelled
INV002805,INV2 , PO07557, V408,2024-09-06,77070.14,
INV002806,INV2 ,PO02363,V360,2024-10-27,59675.76,Cancelled
INV002807,INV2,PO00946,V240,2024-06-03,45526.23,POSTED
INV002808,INV1 ,PO01339,v274,2023-05-27,20660.5,Cancelled
INV002809, INV1, PO05960,V322,2023-03-26,10441.34,CANCELLED
INV002810,inv2, PO05209, V455,2024-10-10,49150.84,POSTED
INV002811,INV2 ,PO06620,V464,2023-05-13,92131.9,posted
INV002812,INV2,PO02259,V218,2023-10-26,11783.92,CANCELLED
INV002813,INV2,PO02675, V437,2023-05-31,85000.06,Cancelled
INV002814,INV2 ,PO05631 ,V166 ,2024-08-31,80819.35,
INV002815,INV1,PO07068,V183,2023-05-20,6711.19,CANCELLED
INV002816,INV2,PO05527, V498,2023-01-02,86841.17,posted
INV002817,INV2,po04595,V404,2023-11-04,68040.95,
INV002818,inv2,PO01423,V417,2024-02-11,69900.85,CANCELLED
INV002819,INV1 ,po04507,V486,2023-11-21,94623.81,Cancelled
INV002820,INV1, PO03862,V374,2023-07-29,94325.83,POSTED
INV002821,INV2,PO07646 ,V261,2024-06-05,60656.11,
INV002822,inv2,PO04882, V491,2024-11-11,45662.47,
INV002823,inv1,PO02888,V228,2024-06-13,61458.78,Cancelled
INV002824,INV1 ,PO02309,V323 ,2023-12-01,41675.63,Cancelled
INV002825,INV1,PO00281 ,V436,2024-12-28,29797.13,
INV002826,INV2,PO02945, V401,2023-12-13,18281.86,
INV002827,INV2, PO04557, V024,2023-12-11,50723.7,POSTED
INV002828,inv2,PO04895,V462,2023-04-26,14797.87,
INV002829,INV1,PO02853 ,v181,2024-05-12,21863.12,
INV002830,INV1 ,PO06040, V478,2023-09-08,24878.73,posted
INV002831,INV1 ,PO01984,V084 ,2023-10-15,62601.24,posted
INV002832,inv2,po07190,V126 ,2024-07-08,71213.95,
INV002833,INV2, PO02861,V399,2023-07-08,24850.32,CANCELLED
INV002834,INV1,PO00004,V211 ,2023-01-16,22790.7,
INV002835,INV1 ,PO04624,V107,2024-10-05,18172.17,
INV002836,INV2,PO03729 ,V153 ,2024-11-20,56582.38,Cancelled
INV002837, INV1, PO01658,v478,2024-04-30,1835.15,posted
INV002838,inv2,PO02442,V477,2023-07-03,39718.73,POSTED
INV002839,INV2,PO07835,V391,2024-06-06,74914.46,CANCELLED
INV002840,INV1 , PO02361,V003,2023-06-09,51534.09,POSTED
INV002841,INV2,PO06466 ,V394,2023-01-11,83650.24,CANCELLED
INV002842,INV2,PO05005,V400,2024-01-28,47097.04,posted
INV002843,inv1,PO04533,V029,2024-10-03,14313.03,
INV002844,INV2,PO02350 ,V314,2024-10-31,94225.86,
INV002845,INV1 , PO07839,V278 ,2023-06-16,92470.05,POSTED
INV002846,INV1 , PO06120,V301,2024-07-07,62651.18,CANCELLED
INV002847,INV1,PO05096,V116,2023-08-06,93447.39,
INV002848,inv1,po05862,V360,2024-04-27,90300.11,POSTED
INV002849,INV1,PO01304, V328,2024-09-24,49945.56,posted
INV002850,INV2,po03732,V301,2024-04-08,21314.97,POSTED
INV002851,INV2,PO07118,V009,2024-11-22,71747.72,CANCELLED
INV002852,INV2,po07995,V281,2023-07-04,32943.04,Cancelled
INV002853,INV1,PO05918,V365,2024-01-05,3600.4,
INV002854,inv2,PO02665,V373,2024-01-12,30174.87,POSTED
INV002855,INV2,PO06905 ,V385,2023-06-02,25618.16,posted
INV002856, INV1,PO02023,V036,2023-03-28,64919.93,POSTED
INV002857,INV2,PO00641,v495,2023-04-26,22213.56,Cancelled
INV002858,INV2,PO05242,v260,2023-07-24,78571.77,posted
INV002859,inv1, PO06097,V287,2024-10-19,75720.25,posted
INV002860, INV1, PO05871,V496,2024-11-06,56925.34,Cancelled
INV002861,inv2,po02936,V368,2024-01-30,11343.7,posted
INV002862,INV1,po06789,V427,2023-08-20,36185.61,POSTED
INV002863,INV2,PO06448,V195,2023-06-13,1639.93,
INV002864,INV2,PO03010,V412,2023-02-14,80290.04,CANCELLED
INV002865,inv1,PO03513,V235,2023-07-08,41261.2,POSTED
INV002866,INV2,PO03487, V242,2023-12-23,69327.98,CANCELLED
INV002867,INV2 ,PO00538,v266,2024-01-15,21520.71,
INV002868,INV2,,V410,2024-03-10,85389.26,CANCELLED
INV002869, INV2, PO03358,V043,2023-01-21,50383.22,posted
INV002870,INV2 ,PO03184 ,V403,2023-06-28,11752.41,
INV002871, INV1,PO05273 , V042,2024-04-27,77316.56,Cancelled
INV002872, INV2, PO06609,V128,2024-05-18,50660.65,posted
INV002873, INV2, PO01794,V187,2023-12-21,6321.03,CANCELLED
INV002874,inv1,po04089, V226,2023-11-29,24949.03,CANCELLED
INV002875,INV1,PO04034,V254,2024-03-21,23352.66,Cancelled
INV002876,INV1, PO03181,v042,2024-07-15,94998.0,CANCELLED
INV002877,inv1,PO02828,V032 ,2023-07-19,,CANCELLED
INV002878,INV1 , PO02446,V378,2024-01-08,82559.13,CANCELLED
INV002879,INV1 ,po05291,V075,2024-02-11,44692.64,POSTED
INV002880,INV2,PO06266,V104,2024-12-23,78474.38,Cancelled
INV002881,INV2, PO01516,V324,2023-03-05,40714.42,POSTED
INV002882,INV2,PO01021,V442,2023-03-03,73765.25,Cancelled
INV002883,inv1,PO02477 ,V176 ,2023-02-06,46148.84,
INV002884,INV2,PO02484,V416 ,2024-07-13,17943.44,POSTED
INV002885,INV1,PO01289,V217,2024-08-03,6416.33,posted
INV002886,INV2,po04623,V062,2023-02-28,42508.07,
INV002887,inv2, PO04824, V159,2023-11-10,35613.5,Cancelled
INV002888,INV1 ,PO07352,V039 ,2024-10-30,,POSTED
INV002889,INV2 ,PO03649 ,V277,2024-11-02,86024.01,Cancelled
INV002890,INV1,PO02314,V450,2024-07-15,16682.33,POSTED
INV002891, INV2,PO02303 ,V358,2024-07-20,51460.26,posted
INV002892,INV2,PO00547,V094,2024-12-29,23020.74,POSTED
INV002893,INV1,PO02143,v461,2024-04-18,78346.33,Cancelled
INV002894, INV2,PO05804,v344,2023-11-24,,Cancelled
INV002895,INV2,PO01202, V008,2024-07-28,55303.35,
INV002896,INV1 , PO01140,V142,2023-03-09,86331.52,POSTED
INV002897,INV1, PO01092,V028,2024-03-29,53904.97,posted
INV002898,INV2,po01413,V264,2024-02-12,87059.46,Cancelled
INV002899,INV1,po02385,v263,2024-02-02,42818.5,CANCELLED
INV002900, INV2,PO04603,V156 ,2024-12-20,35751.9,POSTED
INV002901,INV1,PO05042,v465,2024-02-03,84492.7,Cancelled
INV002902,inv1,PO02490,V232,2024-09-19,56306.63,posted
INV002903,INV2,PO02563,,2023-11-29,31050.88,POSTED
INV002904,INV1,PO05690, V041,2024-05-11,75654.66,CANCELLED
INV002905,INV1 ,po06079,V265,2024-06-07,6708.39,CANCELLED
INV002906,INV2,po04289,V163,2024-09-03,5948.26,
INV002907,INV1,PO00758,V241 ,2024-08-30,54162.17,posted
INV002908,INV2,PO00484,v386,2023-10-24,52511.07,Cancelled
INV002909,INV1,PO05939, V101,2023-08-25,45813.52,CANCELLED
INV002910,INV1 ,PO05250,V028,2023-11-13,79252.81,
INV002911,INV2,PO04740 ,V356,2024-12-03,59296.68,posted
INV002912,INV1,PO05251 , V141,2023-05-27,33137.65,POSTED
INV002913,INV1,PO00762 ,V301 ,2023-02-01,94396.51,Cancelled
INV002914, INV2,PO02143,V307 ,2024-01-17,93489.85,CANCELLED
INV002915,INV1 ,PO07491,V126,2023-07-21,89510.97,posted
INV002916,INV1 ,PO00573,V110,2023-11-09,26056.69,posted
INV002917,INV2,PO02688,v157,2024-06-10,42667.04,posted
INV002918,INV1, PO07667,V156,2023-12-22,41045.61,Cancelled
INV002919,INV2 ,PO06937 ,v213,2024-10-22,69436.66,POSTED
INV002920,INV2,PO04182 ,V226,2023-07-23,43144.13,POSTED
INV002921,INV1,PO03501,V298,2024-05-02,,posted
INV002922,INV2,PO01755, V411,2023-07-21,81723.72,posted
INV002923,INV1, PO04471, V452,2023-07-12,28855.9,Cancelled
INV002924,INV2, PO03691,V496,2024-11-21,64981.74,posted
INV002925,INV2,PO05362,V375 ,2024-06-29,45016.37,Cancelled
INV002926,INV2,po02242,V486,2024-06-07,1247.05,Cancelled
INV002927,INV1 ,PO06358,V245,2023-08-22,69055.16,Cancelled
INV002928,INV1 ,PO07054,v326,2024-03-09,86236.16,Cancelled
INV002929, INV2,PO07374,v101,2023-05-19,24865.63,Cancelled
INV002930, INV2,PO00222 ,V209 ,2023-11-20,57859.74,posted
INV002931,inv1,PO03258,V140,2024-03-03,84521.77,posted
INV002932,INV1,PO00936,V369 ,2023-02-18,55247.51,posted
INV002933,INV2,po04691,V061,2023-01-30,94567.49,POSTED
INV002934,INV2, PO06129,V409 ,2023-11-04,29224.27,CANCELLED
INV002935,INV1,PO05662,V424,2023-07-09,18564.6,Cancelled
INV002936,INV1 ,PO00309,V099,2024-02-13,42565.71,posted
INV002937,INV1 ,PO00292,V431,2023-01-04,32340.07,
INV002938,INV1,PO02863,V465,2023-09-13,60482.58,Cancelled
INV002939,INV2,PO05471,V479,2024-06-03,10860.63,
INV002940,INV2,PO04302,V143,2024-09-08,87485.38,Cancelled
INV002941,INV1,PO03164,v333,2023-01-10,85930.28,posted
INV002942,INV1,PO05294 ,V100,2023-01-05,82158.92,CANCELLED
INV002943,INV2 ,PO02959, V456,2023-03-24,15271.63,
INV002944,INV2 ,PO01283,V017,2024-03-31,41443.57,Cancelled
INV002945,INV2,PO07887,V404,2024-09-24,80243.66,CANCELLED
INV002946,inv2,PO07940,V164 ,2023-03-31,12166.87,posted
INV002947,INV2 ,PO03828,V168,2024-03-29,92106.82,CANCELLED
INV002948,INV2,PO04089,V374 ,2024-09-05,17909.32,posted
INV002949,INV1,PO05515,V390,2024-02-22,70633.8,posted
INV002950,INV2,po02835,V255,2023-09-24,9494.24,POSTED
INV002951,inv2,PO00125,V263,2024-07-17,77245.22,posted
INV002952,INV2,PO03656,V168,2023-09-01,16801.4,
INV002953,INV2,PO06753,V319,2023-02-23,16444.68,CANCELLED
INV002954,INV1,PO07418,V381,2023-09-09,2346.68,Cancelled
INV002955,INV2 ,PO00781, V090,2023-03-30,2326.11,posted
INV002956,inv2,PO06178,V053 ,2024-08-25,1937.61,POSTED
INV002957,INV1,PO03537,V342,2024-01-05,36680.08,Cancelled
INV002958,INV2,PO05188,v338,2023-03-19,5866.35,Cancelled
INV002959, INV2,PO01532 ,V027,2023-09-08,92941.08,Cancelled
INV002960,INV1, PO06507,V256,2024-07-14,57813.91,POSTED
INV002961,INV2,PO02285 ,V463,2024-11-06,76436.93,posted
INV002962,inv2, PO05740, V013,2023-04-07,5756.61,Cancelled
INV002963,INV2,PO03663,V355 ,2024-12-15,92732.06,POSTED
INV002964,INV2 , PO04589,V435,2023-03-20,94502.32,posted
INV002965,INV2,PO04515, V127,2024-01-10,23142.33,
INV002966,INV2,PO05529,V121,2024-11-06,32929.9,Cancelled
INV002967,INV2, PO01738, V468,2024-10-10,43606.45,CANCELLED
INV002968,INV1,PO04839,v334,2024-12-22,47275.93,CANCELLED
INV002969,inv1,PO02851,V433,2024-01-02,,POSTED
INV002970,INV2,PO03320 ,V273,2023-06-20,51792.15,POSTED
INV002971,INV1,PO04613,V293,2024-02-02,4649.99,Cancelled
INV002972,INV1,PO03809, V458,2023-07-05,46311.18,Cancelled
INV002973,INV1,PO03906,V374 ,2024-03-24,86189.56,posted
INV002974,INV1, PO06862,V188,2024-05-28,56427.67,POSTED
INV002975,INV2,PO04893,V296,2024-01-30,31714.14,POSTED
INV002976,INV2,PO02016 ,V407,2024-11-12,61073.2,Cancelled
INV002977,INV1 ,PO02652,V027,2023-12-04,8705.36,posted
INV002978,INV1, PO01629,V233,2023-06-28,74356.72,Cancelled
INV002979,INV1,PO05512 ,V214,2024-05-12,19105.88,CANCELLED
INV002980,inv1, PO00146,V389,2023-04-14,20182.64,POSTED
INV002981, INV1,PO06552,V139,2024-04-08,3088.35,posted
INV002982,INV2 ,po02138,V222,2023-10-15,93064.37,posted
INV002983,INV2,PO01859 , V448,2024-07-17,52330.44,CANCELLED
INV002984,INV2 ,po04259,V489,2024-06-13,25435.82,POSTED
INV002985,INV1, PO03717,V334,2024-03-26,69205.06,CANCELLED
INV002986,INV1 ,PO01605,V480,2024-07-11,15647.71,
INV002987,inv2,PO03779,v032,2024-12-22,21393.33,posted
INV002988,INV2,PO01323,V475,2024-01-04,17014.91,CANCELLED
INV002989,INV1,PO03286,V274,2024-10-28,93610.88,posted
INV002990,INV1 ,PO04025,V054,2024-08-30,20249.84,
INV002991,inv2,PO07434,V262 ,2023-07-23,23906.67,CANCELLED
INV002992,INV1 ,po02254,V357,2023-04-08,,posted
INV002993, INV1,PO02082 ,v169,2023-11-13,,POSTED
INV002994,INV1,PO02402,V074,2024-07-05,44909.02,POSTED
INV002995,inv2,PO00126,V318,2023-12-13,94678.9,
INV002996,INV1 ,PO07704,V283,2024-01-20,,POSTED
INV002997,inv1,PO03513,V319,2023-03-23,57773.41,Cancelled
INV002998,INV1,PO06660,V046 ,2023-09-04,2755.84,Cancelled
INV002999,INV1,PO07381,V076,2024-04-08,3208.53,
INV003000,INV2 ,po07298,v113,2024-12-31,66764.87,posted
INV003001,INV1,po04885,V259,2023-07-17,9156.14,Cancelled
INV003002,INV2,PO07874,V039,2023-09-14,69745.68,CANCELLED
INV003003,INV1, PO03457,V126,2023-03-04,78813.93,Cancelled
INV003004,INV2,PO05195,V146,2024-11-20,93223.95,
INV003005,INV1 ,PO06416 ,V490,2024-08-17,83190.83,Cancelled
INV003006,INV1,PO03355,V176,2023-12-09,10274.38,
INV003007,INV1,PO00767 ,V379,2024-11-27,15968.83,CANCELLED
INV003008,INV1,PO03691,V025,2023-04-23,72010.29,POSTED
INV003009,INV2,PO02741 ,V405 ,2023-12-30,26858.06,Cancelled
INV003010,INV2, PO07524,v468,2023-10-04,44553.18,POSTED
INV003011,INV2,PO03894,v374,2024-03-07,73901.99,
INV003012,INV1,PO03976,V431 ,2024-07-05,38134.2,POSTED
INV003013, INV2, PO01032,V370,2024-08-27,42868.9,CANCELLED
INV003014,INV2,PO00993,V079,2024-12-30,85402.45,CANCELLED
INV003015,INV2,po07168, V273,2023-03-25,82581.15,
INV003016,INV2 ,PO03458,v078,2024-03-22,52254.57,
INV003017,inv1, PO01956,V015,2023-11-10,3864.27,CANCELLED
INV003018,INV2,PO04956,V444 ,2023-01-11,83898.98,CANCELLED
INV003019, INV2,PO02970,V191 ,2023-10-28,87597.87,
INV003020, INV2,PO06050,V386,2024-02-14,3754.14,
INV003021,INV1, PO07772,V348,2023-10-07,,Cancelled
INV003022,inv2,PO07695,V341,2024-03-10,2034.88,
INV003023, INV2,PO04299,V207,2024-12-24,9390.05,CANCELLED
INV003024, INV2,PO01634,V150 ,2024-11-13,39821.15,
INV003025, INV2,PO05522,V334,2024-03-10,77908.81,Cancelled
INV003026,INV2,PO03763,v228,2024-11-20,12076.92,CANCELLED
INV003027,inv2, PO05824,V076 ,2023-12-05,13485.86,Cancelled
INV003028,INV2,PO05963,V485 ,2023-05-07,68217.64,CANCELLED
INV003029,INV1,PO04833 ,V415,2024-03-14,50133.1,CANCELLED
INV003030,INV2,PO03036,V268,2024-09-11,78068.25,Cancelled
INV003031,INV2, PO00071,v002,2023-10-02,26379.0,CANCELLED
INV003032,INV1,PO03176 ,V012,2024-07-10,87555.02,
INV003033,INV1,PO02440,v142,2023-06-27,87176.17,CANCELLED
INV003034,INV1 ,PO07863,V063,2023-11-17,28334.3,posted
INV003035, INV1,PO06782 ,V352,2023-03-19,,posted
INV003036,INV2,PO01192,v085,2023-01-31,40130.32,posted
INV003037,INV2,PO06014,V365,2023-03-12,66264.9,CANCELLED
INV003038, INV1,PO03239 , V041,2024-10-01,68804.47,
INV003039,INV2, PO02817, V178,2023-12-11,93642.92,Cancelled
INV003040,INV2, PO00789,,2024-07-22,59442.44,CANCELLED
INV003041,INV1,PO04371,V408,2024-11-27,52181.81,Cancelled
INV003042,INV1 ,PO07492,V377,2023-04-14,18947.01,
INV003043,INV1 ,PO04389,V006,2023-04-10,52773.72,Cancelled
INV003044,INV2 ,po01161,V059 ,2023-06-17,33705.0,
INV003045,inv2,PO01113 ,V110,2024-09-21,84297.23,posted
INV003046,INV2, PO01343,V404,2023-12-25,20568.68,Cancelled
INV003047,INV2,po01392, V075,2024-06-08,8290.21,posted
INV003048, INV2,PO00564, V475,2023-02-05,50078.9,CANCELLED
INV003049,inv1,PO05125,V399 ,2024-03-29,60442.41,CANCELLED
INV003050,inv2, PO03639,V096,2024-10-18,11289.59,Cancelled
INV003051,INV2,PO04706,v163,2024-04-27,44165.51,posted
INV003052,inv2,PO00215,V170 ,2024-01-27,19279.24,CANCELLED
INV003053,INV2,PO05708,V077 ,2024-08-28,73878.04,POSTED
INV003054,INV2,PO06077,V155,2023-07-06,77340.9,Cancelled
INV003055,inv1,po07592,V169,2024-05-16,15452.27,
INV003056,INV1, PO02856, V477,2023-10-18,6343.62,
INV003057,INV1,PO07547,V335,2023-01-06,64330.45,CANCELLED
INV003058,INV2 ,PO02750, V029,2024-05-22,71605.34,CANCELLED
INV003059, INV2,PO00843,V153,2023-10-27,81204.87,Cancelled
INV003060,INV1,po05032,V085,2024-07-03,,POSTED
INV003061,INV1, PO07640,V019,2023-06-10,44247.25,
INV003062, INV2,po06230,V422,2023-09-04,78948.28,posted
INV003063,INV1,PO05357,V031,2024-07-09,20026.3,posted
INV003064,inv2,po06192,v211,2024-05-23,77345.97,Cancelled
INV003065,INV1 ,PO04479,V245 ,2023-10-09,2826.16,Cancelled
INV003066, INV2,PO01593,v472,2024-04-02,36319.17,posted
INV003067,INV1,PO01156,v219,2024-04-19,48998.19,Cancelled
INV003068,inv1,PO05608 , V070,2024-04-29,10596.04,
INV003069,INV2,PO07684,v423,2024-08-12,25458.3,CANCELLED
INV003070,INV2,po01494, V474,2024-07-11,83786.63,Cancelled
INV003071,INV2 , PO06849, V007,2023-05-22,14388.8,CANCELLED
INV003072, INV2,PO05006,V005 ,2024-06-28,77713.47,POSTED
INV003073,INV2, PO07606, V439,2024-03-02,71960.96,POSTED
INV003074,INV1,po07023,V114,2024-09-17,16742.92,POSTED
INV003075, INV1,PO00574,V249,2024-03-19,10411.91,posted
INV003076,INV1,PO02725,v186,2023-12-03,68756.3,POSTED
INV003077,INV2,PO07917,V470,2023-07-30,12639.81,posted
INV003078,INV1,PO07468,V435,2023-07-21,65663.6,POSTED
INV003079,INV1,PO00844,v206,2023-06-10,36795.41,POSTED
INV003080,inv2,PO07308,v449,2024-12-06,76516.76,Cancelled
INV003081,INV1 ,PO01406,V354,2024-04-24,14950.04,Cancelled
INV003082,INV1 ,PO00806,v447,2024-01-27,35976.31,POSTED
INV003083,INV1,PO00307,V487,2023-02-10,31851.76,Cancelled
INV003084,INV2, PO04496, V366,2024-12-08,89036.47,POSTED
INV003085,INV2 ,PO01493,V303,2024-08-24,,CANCELLED
INV003086,INV2,PO05459,V200,2024-11-02,30716.41,CANCELLED
INV003087,INV2 ,PO02712,V312 ,2024-09-18,11762.45,
INV003088,INV2 ,po00600,v070,2023-12-28,,CANCELLED
INV003089,inv2,PO06900,V470,2023-03-03,83141.16,CANCELLED
INV003090, INV2,PO00947,V395 ,2024-06-26,78327.12,
INV003091,INV1,PO05142 ,V057 ,2023-02-20,23670.12,posted
INV003092, INV2,PO03836,v008,2023-12-20,58784.49,posted
INV003093, INV1,PO04797,V492,2024-02-21,52680.83,posted
INV003094,INV2,PO00340,V005,2024-03-15,86115.52,CANCELLED
INV003095, INV2, PO05591,V004,2023-05-02,83172.41,
INV003096,INV1 , PO00363,V387,2024-03-14,82111.43,CANCELLED
INV003097,INV1,PO07386 ,V193,2024-08-20,39869.32,POSTED
INV003098,INV2, PO01855,V079,2024-02-29,9341.77,posted
INV003099, INV1, PO00198,V311,2024-05-11,36678.87,POSTED
INV003100, INV2,PO00210 ,V218,2024-11-09,78548.98,CANCELLED
INV003101,INV1,PO00829,V127,2024-02-22,55629.33,POSTED
INV003102,INV1,po00855,V421,2024-12-31,,posted
INV003103,,PO05077,V475,2023-05-26,74824.27,POSTED
INV003104,inv1,PO03496,V101,2024-11-14,11648.41,CANCELLED
INV003105,INV1,PO02722,V013,2024-03-12,15839.91,CANCELLED
INV003106,INV1,PO04220,v403,2024-07-21,51348.13,Cancelled
INV003107,INV2,po03195, V378,2024-11-13,77008.28,Cancelled
INV003108,INV1,po01191,V483,2023-07-09,57097.68,CANCELLED
INV003109,INV2,PO03591,V275,2023-12-14,54508.06,posted
INV003110,INV2, PO07949,V016 ,2024-12-16,12428.85,
INV003111, INV2, PO03935,V049 ,2023-06-20,52297.94,posted
INV003112,INV2,PO03052 ,V209,2024-08-10,38226.71,CANCELLED
INV003113,INV1,PO01654,V114 ,2023-07-06,35790.64,
INV003114,INV1 ,PO05298,v032,2024-07-21,77715.6,
INV003115,INV1,PO07837,V406,2024-05-25,52006.71,POSTED
INV003116,INV1 ,PO00953,V049,2023-03-11,29374.65,CANCELLED
INV003117, INV2,PO05774,V098,2023-12-04,37650.38,
INV003118,INV2,po03014,V049,2023-08-23,27893.69,
INV003119,INV2,PO05645,V464 ,2023-09-21,11131.06,
INV003120,INV2,PO01043, V049,2024-12-05,6118.84,Cancelled
INV003121,INV1,PO00277,V330,2024-11-23,7183.69,CANCELLED
INV003122,INV1,PO03776,V132 ,2024-08-31,88376.78,posted
INV003123,INV1,PO00173, V105,2023-11-16,61799.37,posted
INV003124,INV2 ,PO06844,v289,2024-02-21,76312.79,CANCELLED
INV003125, INV2, PO06255,V191,2024-05-27,10174.8,posted
INV003126,inv1, PO05557,V181 ,2024-04-25,19958.81,posted
INV003127,INV2,po05637,V396,2024-11-12,,
INV003128,INV1,PO06270 ,V462,2023-06-12,42946.19,
INV003129,inv1, PO03538,V425,2024-04-07,34425.25,POSTED
INV003130,INV2,PO02220,V499,2024-10-14,88646.73,POSTED
INV003131,INV2 ,po00674,V408,2023-04-12,84033.32,posted
INV003132,INV2,PO07018 ,V214 ,2024-10-01,68433.99,posted
INV003133,INV1,PO06645, V154,2024-04-28,55744.64,CANCELLED
INV003134,INV1,PO04080,v272,2023-01-27,82667.36,
INV003135,inv1,PO03302,V224,2024-04-06,17997.73,
INV003136,INV2 ,PO00383 ,V216,2023-02-21,18194.39,Cancelled
INV003137,inv2,PO00805,v094,2023-02-04,9113.87,Cancelled
INV003138,INV2,PO02058,V378,2023-01-04,,POSTED
INV003139,INV2,PO04310,v229,2023-08-07,56505.26,
INV003140,INV2,po06418,V095,2023-09-19,71072.2,
INV003141,inv1, PO04157,V134,2024-08-09,77739.38,posted
INV003142,inv1,PO00458,V205,2023-05-16,32120.9,posted
INV003143, INV2, PO00930,v297,2023-04-16,24710.03,posted
INV003144, INV1, PO05108,v285,2024-05-23,30790.84,
INV003145,INV2,PO02483 ,V201 ,2023-12-08,20961.86,
INV003146, INV2,po07217,V001,2023-07-19,16096.32,posted
INV003147,INV1,PO05608,V096,2023-09-04,82050.37,Cancelled
INV003148,INV1 ,PO05335,v019,2024-12-14,65986.32,posted
INV003149,INV1 ,po03093,v357,2024-02-13,87855.62,POSTED
INV003150,INV1,po03851,V017,2023-03-26,16937.31,POSTED
INV003151,inv1,PO07824,V106,2023-10-08,17558.79,CANCELLED
INV003152,inv1,PO06383,V420 ,2024-07-13,51579.57,Cancelled
INV003153,INV2,po07798,V070,2023-12-29,72569.89,
INV003154,INV1 ,PO00338 ,V131,2023-08-06,44079.88,posted
INV003155,INV2, PO05033, V222,2023-10-21,39240.88,Cancelled
INV003156, INV2,PO04728,V323,2023-05-27,24003.95,
INV003157, INV2,PO06897 ,v053,2023-07-30,66140.05,posted
INV003158,INV1,PO00196 , V362,2024-11-24,93331.64,CANCELLED
INV003159,INV2 ,PO00259 ,v214,2023-07-05,17015.47,
INV003160,,PO03092,V108,2023-03-27,,CANCELLED
INV003161,INV2 , PO02512,V339 ,2024-02-23,62607.98,
INV003162,INV1,PO07057 , V473,2024-01-20,1040.35,Cancelled
INV003163, INV1,po03004,V003,2024-06-12,94934.14,Cancelled
INV003164,INV2,PO00803,V274,2023-09-06,94762.04,
INV003165,inv2,po06949,V381,2023-07-01,41524.93,Cancelled
INV003166,INV1,po03808,V277 ,2023-02-06,87631.94,posted
INV003167, INV2,PO03034,V370,2024-09-09,18494.93,POSTED
INV003168,INV2,PO02050,V066 ,2023-01-16,8940.97,
INV003169,INV1,PO01668 , V223,2024-11-15,,POSTED
INV003170,INV2 ,PO00107 ,V193,2024-04-03,47102.01,
INV003171,inv1, PO02382,v467,2024-08-22,,posted
